"Signatura";"Cod. Estado";"Estado";"Cod. Categoria";"Categoría";"Nombre";"Cod. Provincia";"Provincia";"Cod. Municipio";"Municipio";"Comarca";"CP";"Dirección";"Cod. Tipo Via";"Tipo Via";"Via";"Número";"Email";"Web";"Cod. Grupo";"Grupo";"Cod. Modalidad";"Modalidad";"Habitaciones";"Plazas";"Cod. Cadena";"Cadena";"Fecha Alta";"Fecha Baja";"Periodo";"Días periodo";
"CV H00582CS";"A";"ALTA";"0";"PENSIÓN";"CHIKI";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE MAYOR, 5";"C";"CALLE";"MAYOR";"5";"h_chiki@hotmail.com";"http://www.restaurantechiki.com/";"P";"PENSIÓN";"P";"PENSIÓN";"9";"19";"NCD";"NO PERTENECE A NINGUNA CADENA";"12/04/1995"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00694CS";"A";"ALTA";"0";"PENSIÓN";"DIOS ESTA BIEN";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE SAN ROQUE, 22-24";"C";"CALLE";"SAN ROQUE";"22-24";"diosestabien@hotmail.com";"http://www.diosestabien.com";"P";"PENSIÓN"; ; ;"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/03/2011"; ;"01/03 - 30/10";"De Lunes a Domingo"
"CV H00456CS";"B";"BAJA";"1";"1 ESTRELLA";"DUC, DEL";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE J.J. FULLADOSA, 10";"C";"CALLE";"J.J. FULLADOSA";"10"; ; ;"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"20";"38";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/07/1976";"19/07/2013";"01/04 - 30/09";"De Lunes a Domingo"
"CV H00324CS";"A";"ALTA";"2";"2 ESTRELLAS";"DUNA HOTEL BOUTIQUE";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA DEL MAR, 35";"AV";"AVENIDA";"DEL MAR";"35";"reservas@dunahotel.es";"https://www.dunahotel.es";"H";"HOTEL";"H";"HOTEL";"21";"42";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/06/1969"; ;"01/04 - 30/09";"De Lunes a Domingo"
"CV H00672CS";"A";"ALTA";"2";"2 ESTRELLAS";"ESTRELLA DEL MAR";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA DEL MAR, 31";"AV";"AVENIDA";"DEL MAR";"31";"reservas@hotelestrelladelmar.com";"http://www.hotelestrelladelmar.com";"H";"HOTEL";"H";"HOTEL";"10";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/06/2008"; ;"01/04 - 12/10";"De Lunes a Domingo"
"CV H00464CS";"A";"ALTA";"2";"2 ESTRELLAS";"FELIPE II";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 32";"AV";"AVENIDA";"PAPA LUNA";"32";"hotel@hotelfelipesegundo.com";"http://www.hotelfelipesegundo.com";"H";"HOTEL";"H";"HOTEL";"52";"100";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/06/1977"; ;"01/02 - 31/12";"De Lunes a Domingo"
"CV H00625CS";"A";"ALTA";"4";"4 ESTRELLAS";"GRAN HOTEL PEÑISCOLA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 136";"AV";"AVENIDA";"PAPA LUNA";"136";"info@granhotelpeniscola.com";"http://www.granhotelpeniscola.com";"H";"HOTEL";"H";"HOTEL";"437";"884";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/09/2001"; ;"02/02 - 31/12";"De Lunes a Domingo"
"CV H00304CS";"A";"ALTA";"0";"PENSIÓN";"HABITACIONES FERRER";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA ESTACION, 33";"AV";"AVENIDA";"ESTACION";"33";"info@campingferrer.com";"http://www.campingferrer.com";"P";"PENSIÓN";"P";"PENSIÓN";"12";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"08/08/1968"; ;"01/07 - 31/08";"De Lunes a Domingo"
"CV H00557CS";"A";"ALTA";"1";"1 ESTRELLA";"HERASU";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA ESTACION, 15";"AV";"AVENIDA";"ESTACION";"15";"herasu.peniscola@gmail.com"; ;"H";"HOTEL";"H";"HOTEL";"22";"42";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/03/1993"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00566CS";"A";"ALTA";"3";"3 ESTRELLAS";"HEY PEÑISCOLA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 64";"AV";"AVENIDA";"PAPA LUNA";"64";"antonio@hotelhey.com";"http://www.hotelhey.com";"H";"HOTEL";"H";"HOTEL";"50";"100";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/02/1995"; ;"01/06 - 31/10";"De Lunes a Domingo"
"CV H00667CS";"A";"ALTA";"1";"1 ESTRELLA";"HOSTAL ARANDA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE CASTELLO Y TARREGA, 5";"C";"CALLE";"CASTELLO Y TARREGA";"5";"mdlangelesllb@gmail.com"; ;"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"12";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"31/07/2007"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00756CS";"A";"ALTA"; ; ;"HOSTAL BOUTIQUE LA MAR SERENA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE PLAYA, 9";"C";"CALLE";"PLAYA";"9";"reservas@hostalboutiquelamarserena"; ;"HS";"HOSTAL"; ; ;"9";"15";"NCD";"NO PERTENECE A NINGUNA CADENA";"05/06/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00733CS";"A";"ALTA"; ; ;"HOSTAL BOUTIQUE OLVIDO 22";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE OLVIDO, 22";"C";"CALLE";"OLVIDO";"22";"alicia.agustin@hotmail.com"; ;"HS";"HOSTAL"; ; ;"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/06/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00754CS";"A";"ALTA"; ; ;"HOSTAL LA PLAZA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"PLAZA DE ARMAS, 7";"PL";"PLAZA";"DE ARMAS";"7"; ; ;"HS";"HOSTAL"; ; ;"6";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"14/12/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00745CS";"A";"ALTA"; ; ;"HOSTAL PEÑISCOLA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE LA PAZ, 3-5";"C";"CALLE";"LA PAZ";"3-5";"info@hostalpeniscola.com";"http://www. hostalpeniscola.com/.es";"HS";"HOSTAL"; ; ;"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/06/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00786CS";"A";"ALTA";"0";"PENSIÓN";"HOSTAL PORTAL FOSC SUITES";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE SAN VICENTE, 35";"C";"CALLE";"SAN VICENTE";"35";"lourdesesca77@gmail.com"; ;"HS";"HOSTAL"; ; ;"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"11/12/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00705CS";"B";"BAJA";"2";"2 ESTRELLAS";"HOSTAL RESIDENCIA FELIPE II";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 31";"AV";"AVENIDA";"PAPA LUNA";"31";"hotel@hotelfelipesegundo.com";"http://www.hotelfelipesegundo.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"15";"32";"NCD";"NO PERTENECE A NINGUNA CADENA";"28/09/2012";"25/06/2019";"01/02 - 31/12";"De Lunes a Domingo"
"CV H00280CS";"A";"ALTA";"4";"4 ESTRELLAS";"HOSTERIA DEL MAR";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 18";"AV";"AVENIDA";"PAPA LUNA";"18";"reservas@hosteriadelmar.net";"https://www.hosteriadelmar.net";"H";"HOTEL";"H";"HOTEL";"86";"173";"NCD";"NO PERTENECE A NINGUNA CADENA";"28/07/1967"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00731CS";"A";"ALTA";"2";"2 ESTRELLAS";"HOTEL BARRA ALTA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE CALDERADAS, 8";"C";"CALLE";"CALDERADAS";"8";"hotelbarraalta@gmail.com"; ;"H";"HOTEL";"H";"HOTEL";"11";"19";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/10/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00653CS";"A";"ALTA";"2";"2 ESTRELLAS";"HOTEL TIO PEPE";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA ESPAÑA, 32";"AV";"AVENIDA";"ESPAÑA";"32";"reservas@hoteltiopepe.com";"http://www.hotelrestaurantetiopepe.com/";"H";"HOTEL";"H";"HOTEL";"17";"34";"NCD";"NO PERTENECE A NINGUNA CADENA";"16/06/2005"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00565CS";"A";"ALTA";"4";"4 ESTRELLAS";"HOTEL Y SPA CASTILLO DE PEÑISCOLA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 5";"AV";"AVENIDA";"PAPA LUNA";"5";"reservas@hotelesmediterraneo.com";"www.hotelcastillodepeniscola.com";"H";"HOTEL";"H";"HOTEL";"85";"168";"ME";"HOTELES MEDITERRANEO";"15/09/1993"; ;"01/03 - 31/10";"De Lunes a Domingo"
"CV H00559CS";"A";"ALTA";"3";"3 ESTRELLAS";"JAIME I";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PIGMALION, 3";"AV";"AVENIDA";"PIGMALION";"3";"informacion@hoteljaimeipeniscola.com";"http://www.hoteljaimeipeniscola.com/";"H";"HOTEL";"H";"HOTEL";"47";"91";"NCD";"NO PERTENECE A NINGUNA CADENA";"07/07/1992"; ;"01/03 - 30/10";"De Lunes a Domingo"
"CV H00549CS";"B";"BAJA";"3";"3 ESTRELLAS";"JARDINES DEL PLAZA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 158";"AV";"AVENIDA";"PAPA LUNA";"158";"reservaszt@zthotels.com";"http://www.zthotels.com";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"67";"268";"ZTH";"ZT HOTELS";"23/01/1992";"18/03/2020";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00746CS";"A";"ALTA";"2";"2 ESTRELLAS";"JOANNA HOTEL & WELLNESS";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE PRINCIPE, 4";"C";"CALLE";"PRINCIPE";"4";"belmiaz@hotmail.com";"http://www.lovepeniscola.com/";"H";"HOTEL";"H";"HOTEL";"9";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/07/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00717CS";"A";"ALTA"; ; ;"JUST STYLE EL MAÑICO";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 15";"AV";"AVENIDA";"PAPA LUNA";"15";"mariquigema@hotmail.com"; ;"P";"PENSIÓN"; ; ;"6";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/03/2016"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00726CS";"A";"ALTA";"2";"2 ESTRELLAS";"JUST STYLE EL MAÑICO II";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE MARJALS (EDIFICIO ROMANA II, PISO 1), 6";"C";"CALLE";"MARJALS (EDIFICIO ROMANA II, PISO 1)";"6";"mariquigema@hotmail, com"; ;"H";"HOTEL";"H";"HOTEL";"6";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"06/09/2017"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00543CS";"A";"ALTA";"2";"2 ESTRELLAS";"LA CABAÑA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVINGUDA DE LA MAR, 29"; ; ;"AVINGUDA DE LA MAR";"29";"lacabana@hotel-lacabana.com";"http://www.hotel-lacabana.com";"H";"HOTEL";"H";"HOTEL";"40";"80";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/10/1990"; ;"01/03 - 09/12";"De Lunes a Domingo"
"CV H00701CS";"A";"ALTA";"1";"1 ESTRELLA";"LA GARITA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE SANTOS MARTIRES, 1 - 3";"C";"CALLE";"SANTOS MARTIRES";"1 - 3"; ;"http://www.elpenyon.es";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"6";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/04/2012"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00780CS";"A";"ALTA"; ; ;"LA PARCELA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE SANTA BARBARA, 26";"C";"CALLE";"SANTA BARBARA";"26";"ceskcry@gmail.com"; ;"P";"PENSIÓN"; ; ;"4";"8";"NCD";"NO PERTENECE A NINGUNA CADENA";"16/07/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00732CS";"A";"ALTA"; ; ;"LA SEPIA BOBA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE LA PAZ, 2";"C";"CALLE";"LA PAZ";"2";"rafaelpoloherrera@yahoo.es"; ;"P";"PENSIÓN"; ; ;"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/01/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00687CS";"A";"ALTA";"0";"PENSIÓN";"LUZ DE AZAHAR";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CAMINO DE SANTA MAGDALENA, 24";"CM";"CAMINO";"DE SANTA MAGDALENA";"24";"info@luzdeazahar.com"; ;"P";"PENSIÓN";"P";"PENSIÓN";"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/06/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00788CS";"A";"ALTA";"1";"1 ESTRELLA";"MAR DE CRISTAL";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE PESCADORES, 3";"C";"CALLE";"PESCADORES";"3";"info@enebgroup.com"; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"11/07/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00779CS";"B";"BAJA";"1";"1 ESTRELLA";"MAR DE CRISTAL";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE PESCADORES, 3";"C";"CALLE";"PESCADORES";"3";"info@enebgroup.com"; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"14";"32";"NCD";"NO PERTENECE A NINGUNA CADENA";"11/07/2025";"10/11/2025";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00034CS";"A";"ALTA";"1";"1 ESTRELLA";"MARE NOSTRUM";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE MOLINO, 4";"C";"CALLE";"MOLINO";"4";"hmn@hotmail.es";"http://www.hotelmarenostrum.net";"H";"HOTEL";"H";"HOTEL";"24";"48";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/05/1962"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00457CS";"A";"ALTA";"4";"4 ESTRELLAS";"MARIA CRISTINA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 8";"AV";"AVENIDA";"PAPA LUNA";"8"; ; ;"H";"HOTEL";"H";"HOTEL";"51";"106";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/07/1976"; ;"19/03 - 30/10";"De Lunes a Domingo"
"CV H00479CS";"A";"ALTA";"2";"2 ESTRELLAS";"MARINA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA DE ESPAÑA, 42";"AV";"AVENIDA";"DE ESPAÑA";"42";"info@hmarina.es";"http://www.hmarina.es/";"H";"HOTEL";"H";"HOTEL";"28";"56";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/10/1977"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00176CS";"A";"ALTA";"1";"1 ESTRELLA";"MUVA BEACH";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE PORTETA, 5";"C";"CALLE";"PORTETA";"5";"info@muvabeach.com";"http://www.muvabeach.com";"H";"HOTEL";"H";"HOTEL";"10";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"17/10/1963"; ;"01/03 - 30/09";"De Lunes a Domingo"
"CV H00451CS";"A";"ALTA";"4";"4 ESTRELLAS";"PAPA LUNA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 6";"AV";"AVENIDA";"PAPA LUNA";"6";"papaluna@servigroup.es // servigroup@servigroup.es";"http://www.servigroup.com/";"H";"HOTEL";"H";"HOTEL";"551";"1102";"SER";"HOTELES SERVIGROUP";"16/05/1976"; ;"15/03 - 31/10";"De Lunes a Domingo"
"CV H00761CS";"A";"ALTA"; ; ;"PENSION LIVING ONE BED & BREAKFAST";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE ARGENTINA, 42";"C";"CALLE";"ARGENTINA";"42";"redouane@hotmail.es"; ;"P";"PENSIÓN"; ; ;"7";"15";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/09/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00766CS";"A";"ALTA";"0";"PENSIÓN";"PENSION MIRAZUL";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE OLVIDO, 25";"C";"CALLE";"OLVIDO";"25";"reservas@pensionmirazul.com";"http://www.pensionmirazul.com";"P";"PENSIÓN"; ; ;"4";"8";"NCD";"NO PERTENECE A NINGUNA CADENA";"12/06/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00633CS";"A";"ALTA";"4";"4 ESTRELLAS";"PEÑISCOLA PLAZA SUITES";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA  LUNA, 156";"AV";"AVENIDA";"PAPA  LUNA";"156";"reservaszt@zthotels.com";"https://peniscola.zthotels.com";"H";"HOTEL";"H";"HOTEL";"615";"1240";"ZTH";"ZT HOTELS";"08/08/2002"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00539CS";"A";"ALTA";"4";"4 ESTRELLAS";"PEÑISCOLA-PALACE";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 34";"AV";"AVENIDA";"PAPA LUNA";"34";"reservas@peniscolapalace.com";"http://www.peniscolapalace.com";"H";"HOTEL";"H";"HOTEL";"238";"482";"NCD";"NO PERTENECE A NINGUNA CADENA";"31/07/1989"; ;"15/03 - 01/11";"De Lunes a Domingo"
"CV H00571CS";"A";"ALTA";"4";"4 ESTRELLAS";"PRADO";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 3";"AV";"AVENIDA";"PAPA LUNA";"3";"hotelesprado@hotelesprado.com";"http://www.hotelesprado.com/";"H";"HOTEL";"H";"HOTEL";"205";"396";"NCD";"NO PERTENECE A NINGUNA CADENA";"11/03/1994"; ;"15/03 - 18/11";"De Lunes a Domingo"
"CV H00677CS";"A";"ALTA";"3";"3 ESTRELLAS";"PUERTO MAR";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE IRLANDA, 2-4";"C";"CALLE";"IRLANDA";"2-4";"info@puertomar.es";"http://www.puertomar.es";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"68";"136";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/04/2009"; ;"23/03 - 13/10";"De Lunes a Domingo"
"CV H00675CS";"A";"ALTA";"4";"4 ESTRELLAS";"R.H DON CARLOS & SPA";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE MAESTRO BAYARRI, 10";"C";"CALLE";"MAESTRO BAYARRI";"10";"doncarlos@hotelesrh.com";"https://www.hotelesrh.com";"H";"HOTEL";"H";"HOTEL";"91";"188";"ZTH";"ZT HOTELS";"13/10/2008"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00727CS";"A";"ALTA";"1";"1 ESTRELLA";"RESPIRAR";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE PRINCIPE, 7";"C";"CALLE";"PRINCIPE";"7";"info@muvabeach.com"; ;"H";"HOTEL";"H";"HOTEL";"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/07/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00685CS";"A";"ALTA";"4";"4 ESTRELLAS";"RH BOUTIQUE PORTOCRISTO";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 2";"AV";"AVENIDA";"PAPA LUNA";"2";"portocristo@hotelesrh.com";"http://www.hotelrhportocristo.com";"H";"HOTEL";"H";"HOTEL";"48";"92";"NCD";"NO PERTENECE A NINGUNA CADENA";"31/03/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00552CS";"A";"ALTA";"4";"4 ESTRELLAS";"RH CASABLANCA SUITES";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 113";"AV";"AVENIDA";"PAPA LUNA";"113";"casablanca@hotelesrh.com";"http://www.hoterhcasablanca.com";"H";"HOTEL";"H";"HOTEL";"140";"282";"HRH";"HOTELES RH";"01/06/1992"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00450CS";"A";"ALTA";"2";"2 ESTRELLAS";"RIO MAR";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA DEL MAR, 36";"AV";"AVENIDA";"DEL MAR";"36";"info@hotel-riomar.com";"http://www.hotel-riomar.com";"H";"HOTEL";"H";"HOTEL";"13";"26";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/04/1976"; ;"01/04 - 31/10";"De Lunes a Domingo"
"CV H00649CS";"A";"ALTA";"2";"2 ESTRELLAS";"SUNDAY'S BEACH HOTEL";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 64";"AV";"AVENIDA";"PAPA LUNA";"64"; ; ;"H";"HOTEL";"H";"HOTEL";"50";"96";"NCD";"NO PERTENECE A NINGUNA CADENA";"13/09/2004"; ;"01/03 - 15/10";"De Lunes a Domingo"
"CV H00468CS";"A";"ALTA";"1";"1 ESTRELLA";"SUSY";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA ESTACIÓN, 18";"AV";"AVENIDA";"ESTACIÓN";"18"; ; ;"HS";"HOSTAL";"HS";"HOSTAL";"18";"36";"NCD";"NO PERTENECE A NINGUNA CADENA";"20/10/1976"; ; ; 
"CV H00216CS";"B";"BAJA";"0";"PENSIÓN";"TORICO, EL";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA DE ESPAÑA, 18";"AV";"AVENIDA";"DE ESPAÑA";"18"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"12";"23";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/08/1965";"10/04/2019";"19/06 - 19/09";"De Lunes a Domingo"
"CV H00767CS";"A";"ALTA"; ; ;"XULOS ROOMS & SUITES";"12";"CASTELLÓ";"089";"PEÑÍSCOLA/PENÍSCOLA";"EL BAIX MAESTRAT";"12598";"CALLE JAUME I, 29";"C";"CALLE";"JAUME I";"29";"info@hostalxulos.com"; ;"HS";"HOSTAL"; ; ;"10";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/06/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
